PG Count,GSM,Binding ,Paper,Spine
927,55,paperback,crème,51.585
928,55,paperback,crème,51.64
929,55,paperback,crème,51.695
930,55,paperback,crème,51.75
931,55,paperback,crème,51.805
932,55,paperback,crème,51.86
933,55,paperback,crème,51.915
934,55,paperback,crème,51.97
935,55,paperback,crème,52.025
936,55,paperback,crème,52.08
937,55,paperback,crème,52.135
938,55,paperback,crème,52.19
939,55,paperback,crème,52.245
940,55,paperback,crème,52.3
941,55,paperback,crème,52.355
942,55,paperback,crème,52.41
943,55,paperback,crème,52.465
944,55,paperback,crème,52.52
945,55,paperback,crème,52.575
946,55,paperback,crème,52.63
947,55,paperback,crème,52.685
948,55,paperback,crème,52.74
949,55,paperback,crème,52.795
950,55,paperback,crème,52.85
951,55,paperback,crème,52.905
952,55,paperback,crème,52.96
953,55,paperback,crème,53.015
954,55,paperback,crème,53.07
955,55,paperback,crème,53.125
956,55,paperback,crème,53.18
957,55,paperback,crème,53.235
958,55,paperback,crème,53.29
959,55,paperback,crème,53.345
960,55,paperback,crème,53.4
961,55,paperback,crème,53.455
962,55,paperback,crème,53.51
963,55,paperback,crème,53.565
964,55,paperback,crème,53.62
965,55,paperback,crème,53.675
966,55,paperback,crème,53.73
967,55,paperback,crème,53.785
968,55,paperback,crème,53.84
969,55,paperback,crème,53.895
970,55,paperback,crème,53.95
971,55,paperback,crème,54.005
972,55,paperback,crème,54.06
973,55,paperback,crème,54.115
974,55,paperback,crème,54.17
975,55,paperback,crème,54.225
976,55,paperback,crème,54.28
977,55,paperback,crème,54.335
978,55,paperback,crème,54.39
979,55,paperback,crème,54.445
980,55,paperback,crème,54.5
981,55,paperback,crème,54.555
982,55,paperback,crème,54.61
983,55,paperback,crème,54.665
984,55,paperback,crème,54.72
985,55,paperback,crème,54.775
986,55,paperback,crème,54.83
987,55,paperback,crème,54.885
988,55,paperback,crème,54.94
989,55,paperback,crème,54.995
990,55,paperback,crème,55.05
991,55,paperback,crème,55.105
992,55,paperback,crème,55.16
993,55,paperback,crème,55.215
994,55,paperback,crème,55.27
995,55,paperback,crème,55.325
996,55,paperback,crème,55.38
997,55,paperback,crème,55.435
998,55,paperback,crème,55.49
999,55,paperback,crème,55.545
1000,55,paperback,crème,55.6
1001,55,paperback,crème,55.655
1002,55,paperback,crème,55.71
1003,55,paperback,crème,55.765
1004,55,paperback,crème,55.82
1005,55,paperback,crème,55.875
1006,55,paperback,crème,55.93
1007,55,paperback,crème,55.985
1008,55,paperback,crème,56.04
1009,55,paperback,crème,56.095
1010,55,paperback,crème,56.15
1011,55,paperback,crème,56.205
1012,55,paperback,crème,56.26
1013,55,paperback,crème,56.315
1014,55,paperback,crème,56.37
1015,55,paperback,crème,56.425
1016,55,paperback,crème,56.48
1017,55,paperback,crème,56.535
1018,55,paperback,crème,56.59
1019,55,paperback,crème,56.645
1020,55,paperback,crème,56.7
1021,55,paperback,crème,56.755
1022,55,paperback,crème,56.81
1023,55,paperback,crème,56.865
1024,55,paperback,crème,56.92
1025,55,paperback,crème,56.975
1026,55,paperback,crème,57.03
1027,55,paperback,crème,57.085
1028,55,paperback,crème,57.14
1029,55,paperback,crème,57.195
1030,55,paperback,crème,57.25
1031,55,paperback,crème,57.305
1032,55,paperback,crème,57.36
1033,55,paperback,crème,57.415
1034,55,paperback,crème,57.47
1035,55,paperback,crème,57.525
1036,55,paperback,crème,57.58
1037,55,paperback,crème,57.635
1038,55,paperback,crème,57.69
1039,55,paperback,crème,57.745
1040,55,paperback,crème,57.8
1041,55,paperback,crème,57.855
1042,55,paperback,crème,57.91
1043,55,paperback,crème,57.965
1044,55,paperback,crème,58.02
1045,55,paperback,crème,58.075
1046,55,paperback,crème,58.13
1047,55,paperback,crème,58.185
1048,55,paperback,crème,58.24
1049,55,paperback,crème,58.295
1050,55,paperback,crème,58.35
1051,55,paperback,crème,58.405
1052,55,paperback,crème,58.46
1053,55,paperback,crème,58.515
1054,55,paperback,crème,58.57
1055,55,paperback,crème,58.625
1056,55,paperback,crème,58.68
1057,55,paperback,crème,58.735
1058,55,paperback,crème,58.79
1059,55,paperback,crème,58.845
1060,55,paperback,crème,58.9
1061,55,paperback,crème,58.955
1062,55,paperback,crème,59.01
1063,55,paperback,crème,59.065
1064,55,paperback,crème,59.12
1065,55,paperback,crème,59.175
1066,55,paperback,crème,59.23
1067,55,paperback,crème,59.285
1068,55,paperback,crème,59.34
1069,55,paperback,crème,59.395
1070,55,paperback,crème,59.45
1071,55,paperback,crème,59.505
1072,55,paperback,crème,59.56
1073,55,paperback,crème,59.615
1074,55,paperback,crème,59.67
1075,55,paperback,crème,59.725
1076,55,paperback,crème,59.78
1077,55,paperback,crème,59.835
1078,55,paperback,crème,59.89
1079,55,paperback,crème,59.945
1080,55,paperback,crème,60
1081,55,paperback,crème,60.055
1082,55,paperback,crème,60.11
1083,55,paperback,crème,60.165
1084,55,paperback,crème,60.22
1085,55,paperback,crème,60.275
1086,55,paperback,crème,60.33
1087,55,paperback,crème,60.385
1088,55,paperback,crème,60.44
1089,55,paperback,crème,60.495
1090,55,paperback,crème,60.55
1091,55,paperback,crème,60.605
1092,55,paperback,crème,60.66
1093,55,paperback,crème,60.715
1094,55,paperback,crème,60.77
1095,55,paperback,crème,60.825
1096,55,paperback,crème,60.88
1097,55,paperback,crème,60.935
1098,55,paperback,crème,60.99
1099,55,paperback,crème,61.045
1100,55,paperback,crème,61.1
1101,55,paperback,crème,61.155
1102,55,paperback,crème,61.21
1103,55,paperback,crème,61.265
1104,55,paperback,crème,61.32
1105,55,paperback,crème,61.375
1106,55,paperback,crème,61.43
1107,55,paperback,crème,61.485
1108,55,paperback,crème,61.54
1109,55,paperback,crème,61.595
1110,55,paperback,crème,61.65
1111,55,paperback,crème,61.705
1112,55,paperback,crème,61.76
1113,55,paperback,crème,61.815
1114,55,paperback,crème,61.87
1115,55,paperback,crème,61.925
1116,55,paperback,crème,61.98
1117,55,paperback,crème,62.035
1118,55,paperback,crème,62.09
1119,55,paperback,crème,62.145
1120,55,paperback,crème,62.2
1121,55,paperback,crème,62.255
1122,55,paperback,crème,62.31
1123,55,paperback,crème,62.365
1124,55,paperback,crème,62.42
1125,55,paperback,crème,62.475
1126,55,paperback,crème,62.53
1127,55,paperback,crème,62.585
1128,55,paperback,crème,62.64
1129,55,paperback,crème,62.695
1130,55,paperback,crème,62.75
1131,55,paperback,crème,62.805
1132,55,paperback,crème,62.86
1133,55,paperback,crème,62.915
1134,55,paperback,crème,62.97
1135,55,paperback,crème,63.025
1136,55,paperback,crème,63.08
1137,55,paperback,crème,63.135
1138,55,paperback,crème,63.19
1139,55,paperback,crème,63.245
1140,55,paperback,crème,63.3
1141,55,paperback,crème,63.355
1142,55,paperback,crème,63.41
1143,55,paperback,crème,63.465
1144,55,paperback,crème,63.52
1145,55,paperback,crème,63.575
1146,55,paperback,crème,63.63
1147,55,paperback,crème,63.685
1148,55,paperback,crème,63.74
1149,55,paperback,crème,63.795
1150,55,paperback,crème,63.85
1151,55,paperback,crème,63.905
1152,55,paperback,crème,63.96
1153,55,paperback,crème,64.015
1154,55,paperback,crème,64.07
1155,55,paperback,crème,64.125
1156,55,paperback,crème,64.18
1157,55,paperback,crème,64.235
1158,55,paperback,crème,64.29
1159,55,paperback,crème,64.345
1160,55,paperback,crème,64.4
1161,55,paperback,crème,64.455
1162,55,paperback,crème,64.51
1163,55,paperback,crème,64.565
1164,55,paperback,crème,64.62
1165,55,paperback,crème,64.675
1166,55,paperback,crème,64.73
1167,55,paperback,crème,64.785
1168,55,paperback,crème,64.84
1169,55,paperback,crème,64.895
1170,55,paperback,crème,64.95
1171,55,paperback,crème,65.005
1172,55,paperback,crème,65.06
1173,55,paperback,crème,65.115
1174,55,paperback,crème,65.17
1175,55,paperback,crème,65.225
1176,55,paperback,crème,65.28
1177,55,paperback,crème,65.335
1178,55,paperback,crème,65.39
1179,55,paperback,crème,65.445
1180,55,paperback,crème,65.5
1181,55,paperback,crème,65.555
1182,55,paperback,crème,65.61
1183,55,paperback,crème,65.665
1184,55,paperback,crème,65.72
1185,55,paperback,crème,65.775
1186,55,paperback,crème,65.83
1187,55,paperback,crème,65.885
1188,55,paperback,crème,65.94
1189,55,paperback,crème,65.995
1190,55,paperback,crème,66.05
1191,55,paperback,crème,66.105
1192,55,paperback,crème,66.16
1193,55,paperback,crème,66.215
1194,55,paperback,crème,66.27
1195,55,paperback,crème,66.325
1196,55,paperback,crème,66.38
1197,55,paperback,crème,66.435
1198,55,paperback,crème,66.49
1199,55,paperback,crème,66.545
1200,55,paperback,crème,66.6
1,55,Hardback,crème,2.055
2,55,Hardback,crème,2.11
3,55,Hardback,crème,2.165
4,55,Hardback,crème,2.22
5,55,Hardback,crème,2.275
6,55,Hardback,crème,2.33
7,55,Hardback,crème,2.385
8,55,Hardback,crème,2.44
9,55,Hardback,crème,2.495
10,55,Hardback,crème,2.55
11,55,Hardback,crème,2.605
12,55,Hardback,crème,2.66
13,55,Hardback,crème,2.715
14,55,Hardback,crème,2.77
15,55,Hardback,crème,2.825
16,55,Hardback,crème,2.88
17,55,Hardback,crème,2.935
18,55,Hardback,crème,2.99
19,55,Hardback,crème,3.045
20,55,Hardback,crème,3.1
21,55,Hardback,crème,3.155
22,55,Hardback,crème,3.21
23,55,Hardback,crème,3.265
24,55,Hardback,crème,3.32
25,55,Hardback,crème,3.375
26,55,Hardback,crème,3.43
27,55,Hardback,crème,3.485
28,55,Hardback,crème,3.54
29,55,Hardback,crème,3.595
30,55,Hardback,crème,3.65
31,55,Hardback,crème,3.705
32,55,Hardback,crème,3.76
33,55,Hardback,crème,3.815
34,55,Hardback,crème,3.87
35,55,Hardback,crème,3.925
36,55,Hardback,crème,3.98
37,55,Hardback,crème,4.035
38,55,Hardback,crème,4.09
39,55,Hardback,crème,4.145
40,55,Hardback,crème,4.2
41,55,Hardback,crème,4.255
42,55,Hardback,crème,4.31
43,55,Hardback,crème,4.365
44,55,Hardback,crème,4.42
45,55,Hardback,crème,4.475
46,55,Hardback,crème,4.53
47,55,Hardback,crème,4.585
48,55,Hardback,crème,4.64
49,55,Hardback,crème,4.695
50,55,Hardback,crème,4.75
51,55,Hardback,crème,4.805
52,55,Hardback,crème,4.86
53,55,Hardback,crème,4.915
54,55,Hardback,crème,4.97
55,55,Hardback,crème,5.025
56,55,Hardback,crème,5.08
57,55,Hardback,crème,5.135
58,55,Hardback,crème,5.19
59,55,Hardback,crème,5.245
60,55,Hardback,crème,5.3
61,55,Hardback,crème,5.355
62,55,Hardback,crème,5.41
63,55,Hardback,crème,5.465
64,55,Hardback,crème,5.52
65,55,Hardback,crème,5.575
66,55,Hardback,crème,5.63
67,55,Hardback,crème,5.685
68,55,Hardback,crème,5.74
69,55,Hardback,crème,5.795
70,55,Hardback,crème,5.85
71,55,Hardback,crème,5.905
72,55,Hardback,crème,5.96
73,55,Hardback,crème,6.015
74,55,Hardback,crème,6.07
75,55,Hardback,crème,6.125
76,55,Hardback,crème,6.18
77,55,Hardback,crème,6.235
78,55,Hardback,crème,6.29
79,55,Hardback,crème,6.345
80,55,Hardback,crème,6.4
81,55,Hardback,crème,6.455
82,55,Hardback,crème,6.51
83,55,Hardback,crème,6.565
84,55,Hardback,crème,6.62
85,55,Hardback,crème,6.675
86,55,Hardback,crème,6.73
87,55,Hardback,crème,6.785
88,55,Hardback,crème,6.84
89,55,Hardback,crème,6.895
90,55,Hardback,crème,6.95
91,55,Hardback,crème,7.005
92,55,Hardback,crème,7.06
93,55,Hardback,crème,7.115
94,55,Hardback,crème,7.17
95,55,Hardback,crème,7.225
96,55,Hardback,crème,7.28
97,55,Hardback,crème,7.335
98,55,Hardback,crème,7.39
99,55,Hardback,crème,7.445
100,55,Hardback,crème,7.5
101,55,Hardback,crème,7.555
102,55,Hardback,crème,7.61
103,55,Hardback,crème,7.665
104,55,Hardback,crème,7.72
105,55,Hardback,crème,7.775
106,55,Hardback,crème,7.83
107,55,Hardback,crème,7.885
108,55,Hardback,crème,7.94
109,55,Hardback,crème,7.995
110,55,Hardback,crème,8.05
111,55,Hardback,crème,8.105
112,55,Hardback,crème,8.16
113,55,Hardback,crème,8.215
114,55,Hardback,crème,8.27
115,55,Hardback,crème,8.325
116,55,Hardback,crème,8.38
117,55,Hardback,crème,8.435
118,55,Hardback,crème,8.49
119,55,Hardback,crème,8.545
120,55,Hardback,crème,8.6
121,55,Hardback,crème,8.655
122,55,Hardback,crème,8.71
123,55,Hardback,crème,8.765
124,55,Hardback,crème,8.82
125,55,Hardback,crème,8.875
126,55,Hardback,crème,8.93
127,55,Hardback,crème,8.985
128,55,Hardback,crème,9.04
129,55,Hardback,crème,9.095
130,55,Hardback,crème,9.15
131,55,Hardback,crème,9.205
132,55,Hardback,crème,9.26
133,55,Hardback,crème,9.315
134,55,Hardback,crème,9.37
135,55,Hardback,crème,9.425
136,55,Hardback,crème,9.48
137,55,Hardback,crème,9.535
138,55,Hardback,crème,9.59
139,55,Hardback,crème,9.645
140,55,Hardback,crème,9.7
141,55,Hardback,crème,9.755
142,55,Hardback,crème,9.81
143,55,Hardback,crème,9.865
144,55,Hardback,crème,9.92
145,55,Hardback,crème,9.975
146,55,Hardback,crème,10.03
147,55,Hardback,crème,10.085
148,55,Hardback,crème,10.14
149,55,Hardback,crème,10.195
150,55,Hardback,crème,10.25
151,55,Hardback,crème,10.305
152,55,Hardback,crème,10.36
153,55,Hardback,crème,10.415
154,55,Hardback,crème,10.47
155,55,Hardback,crème,10.525
156,55,Hardback,crème,10.58
157,55,Hardback,crème,10.635
158,55,Hardback,crème,10.69
159,55,Hardback,crème,10.745
160,55,Hardback,crème,10.8
161,55,Hardback,crème,10.855
162,55,Hardback,crème,10.91
163,55,Hardback,crème,10.965
164,55,Hardback,crème,11.02
165,55,Hardback,crème,11.075
166,55,Hardback,crème,11.13
167,55,Hardback,crème,11.185
168,55,Hardback,crème,11.24
169,55,Hardback,crème,11.295
170,55,Hardback,crème,11.35
171,55,Hardback,crème,11.405
172,55,Hardback,crème,11.46
173,55,Hardback,crème,11.515
174,55,Hardback,crème,11.57
175,55,Hardback,crème,11.625
176,55,Hardback,crème,11.68
177,55,Hardback,crème,11.735
178,55,Hardback,crème,11.79
179,55,Hardback,crème,11.845
180,55,Hardback,crème,11.9
181,55,Hardback,crème,11.955
182,55,Hardback,crème,12.01
183,55,Hardback,crème,12.065
184,55,Hardback,crème,12.12
185,55,Hardback,crème,12.175
186,55,Hardback,crème,12.23
187,55,Hardback,crème,12.285
188,55,Hardback,crème,12.34
189,55,Hardback,crème,12.395
190,55,Hardback,crème,12.45
191,55,Hardback,crème,12.505
192,55,Hardback,crème,12.56
193,55,Hardback,crème,12.615
194,55,Hardback,crème,12.67
195,55,Hardback,crème,12.725
196,55,Hardback,crème,12.78
197,55,Hardback,crème,12.835
198,55,Hardback,crème,12.89
199,55,Hardback,crème,12.945
200,55,Hardback,crème,13
201,55,Hardback,crème,13.055
202,55,Hardback,crème,13.11
203,55,Hardback,crème,13.165
204,55,Hardback,crème,13.22
205,55,Hardback,crème,13.275
206,55,Hardback,crème,13.33
207,55,Hardback,crème,13.385
208,55,Hardback,crème,13.44
209,55,Hardback,crème,13.495
210,55,Hardback,crème,13.55
211,55,Hardback,crème,13.605
212,55,Hardback,crème,13.66
213,55,Hardback,crème,13.715
214,55,Hardback,crème,13.77
215,55,Hardback,crème,13.825
216,55,Hardback,crème,13.88
217,55,Hardback,crème,13.935
218,55,Hardback,crème,13.99
219,55,Hardback,crème,14.045
220,55,Hardback,crème,14.1
221,55,Hardback,crème,14.155
222,55,Hardback,crème,14.21
223,55,Hardback,crème,14.265
224,55,Hardback,crème,14.32
225,55,Hardback,crème,14.375
226,55,Hardback,crème,14.43
227,55,Hardback,crème,14.485
228,55,Hardback,crème,14.54
229,55,Hardback,crème,14.595
230,55,Hardback,crème,14.65
231,55,Hardback,crème,14.705
232,55,Hardback,crème,14.76
233,55,Hardback,crème,14.815
234,55,Hardback,crème,14.87
235,55,Hardback,crème,14.925
236,55,Hardback,crème,14.98
237,55,Hardback,crème,15.035
238,55,Hardback,crème,15.09
239,55,Hardback,crème,15.145
240,55,Hardback,crème,15.2
241,55,Hardback,crème,15.255
242,55,Hardback,crème,15.31
243,55,Hardback,crème,15.365
244,55,Hardback,crème,15.42
245,55,Hardback,crème,15.475
246,55,Hardback,crème,15.53
247,55,Hardback,crème,15.585
248,55,Hardback,crème,15.64
249,55,Hardback,crème,15.695
250,55,Hardback,crème,15.75
251,55,Hardback,crème,15.805
252,55,Hardback,crème,15.86
253,55,Hardback,crème,15.915
254,55,Hardback,crème,15.97
255,55,Hardback,crème,16.025
256,55,Hardback,crème,16.08
257,55,Hardback,crème,16.135
258,55,Hardback,crème,16.19
259,55,Hardback,crème,16.245
260,55,Hardback,crème,16.3
261,55,Hardback,crème,16.355
262,55,Hardback,crème,16.41
263,55,Hardback,crème,16.465
264,55,Hardback,crème,16.52
265,55,Hardback,crème,16.575
266,55,Hardback,crème,16.63
267,55,Hardback,crème,16.685
268,55,Hardback,crème,16.74
269,55,Hardback,crème,16.795
270,55,Hardback,crème,16.85
271,55,Hardback,crème,16.905
272,55,Hardback,crème,16.96
273,55,Hardback,crème,17.015
274,55,Hardback,crème,17.07
275,55,Hardback,crème,17.125
276,55,Hardback,crème,17.18
277,55,Hardback,crème,17.235
278,55,Hardback,crème,17.29
279,55,Hardback,crème,17.345
280,55,Hardback,crème,17.4
281,55,Hardback,crème,17.455
282,55,Hardback,crème,17.51
283,55,Hardback,crème,17.565
284,55,Hardback,crème,17.62
285,55,Hardback,crème,17.675
286,55,Hardback,crème,17.73
287,55,Hardback,crème,17.785
288,55,Hardback,crème,17.84
289,55,Hardback,crème,17.895
290,55,Hardback,crème,17.95
291,55,Hardback,crème,18.005
292,55,Hardback,crème,18.06
293,55,Hardback,crème,18.115
294,55,Hardback,crème,18.17
295,55,Hardback,crème,18.225
296,55,Hardback,crème,18.28
297,55,Hardback,crème,18.335
298,55,Hardback,crème,18.39
